mir	auto	count
hsa-miR-6838-3p	auto_regulate	1
hsa-miR-6838-3p	no_feedback	1
hsa-miR-6759-3p	auto_regulate	1
hsa-miR-4309	auto_regulate	1
hsa-miR-4309	no_feedback	1
hsa-miR-920	auto_regulate	2
hsa-miR-920	no_feedback	2
hsa-miR-6726-5p	auto_regulate	2
hsa-miR-6726-5p	no_feedback	2
hsa-miR-5591-5p	auto_regulate	2
hsa-miR-5591-5p	no_feedback	2
hsa-miR-4300	auto_regulate	2
hsa-miR-4300	no_feedback	2
hsa-miR-664b-5p	auto_regulate	1
hsa-miR-378g	no_feedback	4
hsa-miR-378g	auto_regulate	1
hsa-miR-5706	no_feedback	1
hsa-miR-5706	auto_regulate	2
hsa-miR-4782-5p	no_feedback	1
hsa-miR-4782-5p	auto_regulate	2
hsa-miR-1251-5p	auto_regulate	2
hsa-miR-7702	no_feedback	1
hsa-miR-7702	auto_regulate	2
hsa-miR-4796-5p	auto_regulate	1
hsa-miR-3158-3p	no_feedback	1
hsa-miR-3158-3p	auto_regulate	1
hsa-miR-4431	auto_regulate	1
hsa-miR-6740-3p	auto_regulate	1
hsa-miR-6740-3p	no_feedback	1
hsa-miR-200c-5p	no_feedback	1
hsa-miR-200c-5p	auto_regulate	2
hsa-miR-2277-3p	auto_regulate	1
hsa-miR-1539	no_feedback	2
hsa-miR-5581-5p	auto_regulate	1
hsa-miR-5581-5p	no_feedback	2
hsa-miR-4297	auto_regulate	1
hsa-miR-4297	no_feedback	2
hsa-miR-6787-5p	auto_regulate	2
hsa-miR-6787-5p	no_feedback	2
hsa-miR-6773-3p	no_feedback	3
hsa-miR-6773-3p	auto_regulate	2
hsa-miR-6794-3p	no_feedback	1
hsa-miR-6794-3p	auto_regulate	3
hsa-miR-550b-3p	auto_regulate	3
hsa-miR-550b-3p	no_feedback	1
hsa-miR-4740-3p	no_feedback	1
hsa-miR-611	auto_regulate	1
hsa-miR-611	no_feedback	3
hsa-miR-4687-3p	no_feedback	1
hsa-miR-4687-3p	auto_regulate	1
hsa-miR-6087	auto_regulate	3
hsa-miR-6087	no_feedback	2
hsa-miR-4713-3p	auto_regulate	1
hsa-miR-4713-3p	no_feedback	3
hsa-miR-4669	auto_regulate	5
hsa-miR-4532	auto_regulate	3
hsa-miR-4537	no_feedback	3
hsa-miR-4537	auto_regulate	4
hsa-miR-3197	auto_regulate	2
hsa-miR-4746-3p	auto_regulate	1
hsa-miR-6770-3p	auto_regulate	1
hsa-miR-4655-5p	auto_regulate	1
hsa-miR-6880-3p	auto_regulate	2
hsa-miR-6784-5p	auto_regulate	1
hsa-miR-6090	auto_regulate	5
hsa-miR-6090	no_feedback	1
hsa-miR-6872-5p	auto_regulate	1
hsa-miR-6814-3p	auto_regulate	1
hsa-miR-7704	auto_regulate	3
hsa-miR-7704	no_feedback	1
hsa-miR-4497	auto_regulate	1
hsa-miR-3656	auto_regulate	1
hsa-miR-3656	no_feedback	1
hsa-miR-6777-3p	auto_regulate	3
hsa-miR-6777-3p	no_feedback	3
hsa-miR-4485-5p	auto_regulate	8
hsa-miR-4485-5p	no_feedback	3
hsa-miR-374c-3p	auto_regulate	1
hsa-miR-4652-5p	no_feedback	1
hsa-miR-4652-5p	auto_regulate	3
hsa-miR-6722-5p	auto_regulate	1
hsa-miR-6861-3p	auto_regulate	2
hsa-miR-4638-3p	auto_regulate	2
hsa-miR-6789-3p	auto_regulate	2
hsa-miR-6789-3p	no_feedback	1
hsa-miR-1292-3p	auto_regulate	3
hsa-miR-1292-3p	no_feedback	1
hsa-miR-6820-5p	auto_regulate	5
hsa-miR-5587-3p	auto_regulate	2
hsa-miR-6786-5p	auto_regulate	1
hsa-miR-122-3p	no_feedback	1
hsa-miR-4746-5p	auto_regulate	1
hsa-miR-4734	auto_regulate	3
hsa-miR-4734	no_feedback	1
hsa-miR-4767	auto_regulate	2
hsa-miR-4767	no_feedback	1
hsa-miR-1537-3p	auto_regulate	1
hsa-miR-4638-5p	auto_regulate	3
hsa-miR-4638-5p	no_feedback	3
hsa-miR-4640-3p	no_feedback	1
hsa-miR-4640-3p	auto_regulate	4
hsa-miR-378i	auto_regulate	2
hsa-miR-378f	auto_regulate	2
hsa-miR-378h	auto_regulate	2
hsa-miR-378e	auto_regulate	2
hsa-miR-378d	auto_regulate	2
hsa-miR-378b	auto_regulate	3
hsa-miR-6879-3p	auto_regulate	1
hsa-miR-6879-3p	no_feedback	2
hsa-miR-6771-5p	auto_regulate	1
hsa-miR-6771-5p	no_feedback	6
hsa-miR-4454	no_feedback	2
hsa-miR-566	auto_regulate	3
hsa-miR-602	no_feedback	1
hsa-miR-602	auto_regulate	1
hsa-miR-1273a	no_feedback	1
hsa-miR-6744-3p	auto_regulate	1
hsa-miR-4757-5p	auto_regulate	1
hsa-miR-1228-5p	auto_regulate	2
hsa-miR-1228-5p	no_feedback	1
hsa-miR-6850-3p	auto_regulate	1
hsa-miR-6729-3p	auto_regulate	1
hsa-miR-6876-3p	no_feedback	1
hsa-miR-6876-3p	auto_regulate	1
hsa-miR-1908-3p	auto_regulate	1
hsa-miR-3683	no_feedback	2
hsa-miR-6821-5p	auto_regulate	2
hsa-miR-1268b	no_feedback	1
hsa-miR-4745-3p	auto_regulate	1
hsa-miR-1538	auto_regulate	1
hsa-miR-891a-5p	no_feedback	1
hsa-miR-891a-5p	auto_regulate	1
hsa-miR-1281	auto_regulate	4
hsa-miR-1281	no_feedback	2
hsa-miR-1203	auto_regulate	1
hsa-miR-1203	no_feedback	1
hsa-miR-668-5p	auto_regulate	1
hsa-miR-5091	auto_regulate	1
hsa-miR-3621	no_feedback	1
hsa-miR-4479	auto_regulate	1
hsa-miR-4285	auto_regulate	2
hsa-miR-3195	auto_regulate	2
hsa-miR-6840-5p	auto_regulate	1
hsa-miR-4787-3p	auto_regulate	1
hsa-miR-7108-3p	no_feedback	2
hsa-miR-7108-3p	auto_regulate	2
hsa-miR-6749-5p	auto_regulate	2
hsa-miR-4634	auto_regulate	1
hsa-miR-4634	no_feedback	1
hsa-miR-4670-5p	no_feedback	1
hsa-miR-6869-3p	auto_regulate	1
hsa-miR-3193	no_feedback	2
hsa-miR-4321	no_feedback	1
hsa-miR-6506-3p	auto_regulate	1
hsa-miR-6084	auto_regulate	1
hsa-miR-6720-3p	auto_regulate	1
hsa-miR-6078	auto_regulate	1
hsa-miR-6716-3p	auto_regulate	1
hsa-miR-7152-3p	auto_regulate	1
hsa-miR-7152-3p	no_feedback	1
hsa-miR-4315	auto_regulate	1
hsa-miR-6726-3p	no_feedback	1
hsa-miR-6726-3p	auto_regulate	1
hsa-miR-4800-3p	no_feedback	1
hsa-miR-4440	no_feedback	1
hsa-miR-4790-5p	auto_regulate	1
hsa-miR-6812-3p	auto_regulate	1
hsa-miR-6812-3p	no_feedback	2
hsa-miR-6761-3p	auto_regulate	1
hsa-miR-3939	no_feedback	1
hsa-miR-6767-5p	auto_regulate	1
